#   <lc>              σ(lc)             lb                σ(lb)             <lambda>          σ(lambda)         <L/lc>            σ(L/lc)           <L/lambda>       σ(L/lambda)        <lb/L>            σ(lb/L)           <E_stretch>       σ(E_stretch)      <E_bend>          σ(E_bend)         <E_shear>         σ(E_shear)        <E_total>         σ(E_total)        <E from A>        σ(E from A)       <E_error>         σ(E_error)        N     EA              EI              GI              ORTHO           SHEARDISPL      STRETCHDISPL    L        CASENO   SEED    WX    WY  Datafile
# index 0  EA=1  EI=4e-8  GI variable  ORTHO=0.1


# index 2  EA=1  EI=4e-8  GI variable  ORTHO=0.4
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000009521143    0.000001834116    0.000012360873    0.000001056463    0.000000006363    0.000000000766    0.000021888378    0.000002790870    0.000021883092    0.000002784601    0.000212851220    0.000543926159     600  1.000000000000  0.000000040000  0.100000000000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5020.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000009477188    0.000001828667    0.000012291764    0.000001049698    0.000000062621    0.000000007541    0.000021831573    0.000002785218    0.000021829897    0.000002783770    0.000069851521    0.000299430154     600  1.000000000000  0.000000040000  0.010000000000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5021.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000009081349    0.000001779464    0.000011677093    0.000000991294    0.000000547209    0.000000065182    0.000021305651    0.000002733338    0.000021304877    0.000002731936    0.000029907582    0.000126474178     600  1.000000000000  0.000000040000  0.001000000000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5022.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000006965738    0.000001507003    0.000008669201    0.000000746620    0.000002447887    0.000000269483    0.000018082826    0.000002425981    0.000018080406    0.000002423261    0.000117960694    0.000400298739     600  1.000000000000  0.000000040000  0.000100000000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5023.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000003772643    0.000001012139    0.000005500341    0.000000639995    0.000002397799    0.000000249243    0.000011670782    0.000001838880    0.000011667395    0.000001834214    0.000242896402    0.000663460182     600  1.000000000000  0.000000040000  0.000010000000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5024.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000002564828    0.000000796344    0.000005316778    0.000000745202    0.000000572661    0.000000069526    0.000008454267    0.000001573023    0.000008452032    0.000001569858    0.000213860885    0.000536870899     600  1.000000000000  0.000000040000  0.000001000000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5025.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000002384975    0.000000763539    0.000005441364    0.000000775576    0.000000067949    0.000000008765    0.000007894288    0.000001532857    0.000007893429    0.000001532223    0.000095290038    0.000725729547     600  1.000000000000  0.000000040000  0.000000100000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5026.dat
