#   <lc>              σ(lc)             lb                σ(lb)             <lambda>          σ(lambda)         <L/lc>            σ(L/lc)           <L/lambda>       σ(L/lambda)        <lb/L>            σ(lb/L)           <E_stretch>       σ(E_stretch)      <E_bend>          σ(E_bend)         <E_shear>         σ(E_shear)        <E_total>         σ(E_total)        <E from A>        σ(E from A)       <E_error>         σ(E_error)        N     EA              EI              GI              SHEARDISPL      STRETCHDISPL    L        CASENO   SEED    WX    WY  Datafile
#
# index 0  EA=1  EI=4e-8  GI variable
  0.012257854900    0.000208176567    0.000632456000    0.000000000000    0.032928179700    0.000744723347   16.320335393900    0.279193569758    6.076648972900    0.138772401770    0.003162278000    0.000000000000    0.000017764164    0.000002366432    0.000006592218    0.000000471975    0.000000182880    0.000000015251    0.000024539262    0.000002672205    0.000024539141    0.000002672178    0.000004802029    0.000015093827     600  0.100000000000  0.000000040000  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data2007.dat
  0.012257854900    0.000208176567    0.000632456000    0.000000000000    0.032928179700    0.000744723347   16.320335393900    0.279193569758    6.076648972900    0.138772401770    0.003162278000    0.000000000000    0.000017934120    0.000002380463    0.000006756370    0.000000478056    0.000000019766    0.000000001671    0.000024710256    0.000002682342    0.000024709773    0.000002682229    0.000019101177    0.000060375631     600  0.100000000000  0.000000040000  0.010000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data2008.dat


# index 2  EA=0.01  EI=variable  GI=1e-6
  0.012257854900    0.000208176567    0.001000000000    0.000000000000    0.028264700700    0.000639251306   16.320335393900    0.279193569758    7.079253825300    0.161668883502    0.005000000000    0.000000000000    0.000001726110    0.000000240124    0.000000452387    0.000000040497    0.000000179915    0.000000010879    0.000002358412    0.000000270500    0.000002358367    0.000000270497    0.000018863394    0.000059502740     600  0.010000000000  0.000000010000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1073.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000000848450    0.000000136469    0.000000400652    0.000000045661    0.000000132800    0.000000015265    0.000001381901    0.000000189304    0.000001381892    0.000000189303    0.000006320193    0.000019970888     600  0.010000000000  0.000000001000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1074.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000000236465    0.000000038852    0.000000289431    0.000000044186    0.000000034678    0.000000005343    0.000000560574    0.000000084464    0.000000560573    0.000000084464    0.000001319560    0.000004110591     600  0.010000000000  0.000000000100  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1075.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000019560    0.000000004126    0.000000098082    0.000000015055    0.000000002341    0.000000000385    0.000000119983    0.000000018751    0.000000119983    0.000000018751    0.000000392848    0.000001207171     600  0.010000000000  0.000000000010  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1076.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000000418    0.000000000106    0.000000014340    0.000000002307    0.000000000043    0.000000000008    0.000000014801    0.000000002399    0.000000014801    0.000000002399    0.000000112835    0.000000353516     600  0.010000000000  0.000000000001  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1077.dat


# index 3  EA=0.01  EI=variable  GI=1e-5
  0.012257854900    0.000208176567    0.003162278000    0.000000000000    0.019256516400    0.000435516808   16.320335393900    0.279193569758   10.390923580000    0.237297468718    0.015811388000    0.000000000000    0.000003109417    0.000000308451    0.000000540397    0.000000019510    0.000000492576    0.000000014732    0.000004142389    0.000000316640    0.000004141473    0.000000316551    0.000220091848    0.000692106609     600  0.010000000000  0.000000100000  0.000010000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1060.dat
  0.012257854900    0.000208176567    0.001000000000    0.000000000000    0.028264700700    0.000639251306   16.320335393900    0.279193569758    7.079253825300    0.161668883502    0.005000000000    0.000000000000    0.000002087690    0.000000256140    0.000000572222    0.000000040546    0.000000189485    0.000000011133    0.000002849398    0.000000284226    0.000002849383    0.000000284223    0.000005354719    0.000016471764     600  0.010000000000  0.000000010000  0.000010000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1061.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000001032498    0.000000161794    0.000000508867    0.000000049530    0.000000040559    0.000000004997    0.000001581923    0.000000209492    0.000001581927    0.000000209493   -0.000002528952    0.000008067358     600  0.010000000000  0.000000001000  0.000010000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1062.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000000268230    0.000000043748    0.000000325324    0.000000049540    0.000000005332    0.000000000833    0.000000598886    0.000000090223    0.000000598886    0.000000090223   -0.000000686737    0.000002149803     600  0.010000000000  0.000000000100  0.000010000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1063.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000020431    0.000000004308    0.000000101503    0.000000015577    0.000000000261    0.000000000044    0.000000122194    0.000000019100    0.000000122194    0.000000019100    0.000001186747    0.000003751429     600  0.010000000000  0.000000000010  0.000010000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1064.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000000422    0.000000000108    0.000000014400    0.000000002319    0.000000000004    0.000000000001    0.000000014826    0.000000002407    0.000000014826    0.000000002407    0.000000217102    0.000000713012     600  0.010000000000  0.000000000001  0.000010000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1065.dat


# index 4  EA=0.01  EI=variable  GI=1e-4
  0.012257854900    0.000208176567    0.003162278000    0.000000000000    0.019256516400    0.000435516808   16.320335393900    0.279193569758   10.390923580000    0.237297468718    0.015811388000    0.000000000000    0.000003704092    0.000000319413    0.000001228058    0.000000037570    0.000000394075    0.000000019879    0.000005326225    0.000000349503    0.000005326457    0.000000349576   -0.000042803950    0.000136779554     600  0.010000000000  0.000000100000  0.000100000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1066.dat
  0.012257854900    0.000208176567    0.001000000000    0.000000000000    0.028264700700    0.000639251306   16.320335393900    0.279193569758    7.079253825300    0.161668883502    0.005000000000    0.000000000000    0.000002298071    0.000000266601    0.000000759907    0.000000047094    0.000000043593    0.000000002880    0.000003101570    0.000000294851    0.000003101539    0.000000294845    0.000009760031    0.000030801189     600  0.010000000000  0.000000010000  0.000100000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1067.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000001074904    0.000000167804    0.000000542805    0.000000051418    0.000000005143    0.000000000638    0.000001622852    0.000000213785    0.000001622879    0.000000213791   -0.000016276712    0.000051386971     600  0.010000000000  0.000000001000  0.000100000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1068.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000000272641    0.000000044439    0.000000330619    0.000000050353    0.000000000566    0.000000000088    0.000000603826    0.000000090975    0.000000603825    0.000000090975    0.000001678403    0.000005356881     600  0.010000000000  0.000000000100  0.000100000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1069.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000020523    0.000000004326    0.000000101875    0.000000015641    0.000000000026    0.000000000004    0.000000122424    0.000000019139    0.000000122424    0.000000019139   -0.000000722483    0.000002148439     600  0.010000000000  0.000000000010  0.000100000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1070.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000000421    0.000000000107    0.000000014397    0.000000002321    0.000000000000    0.000000000000    0.000000014818    0.000000002408    0.000000014818    0.000000002408    0.000000518017    0.000002081222     600  0.010000000000  0.000000000001  0.000100000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1071.dat


# index 5  EA=0.01  EI=variable  GI=1e-3
  0.012257854900    0.000208176567    0.003162278000    0.000000000000    0.019256516400    0.000435516808   16.320335393900    0.279193569758   10.390923580000    0.237297468718    0.015811388000    0.000000000000    0.000004001324    0.000000332765    0.000001725240    0.000000061434    0.000000071350    0.000000004203    0.000005797913    0.000000370682    0.000005795334    0.000000369790    0.000437271113    0.001379847549     600  0.010000000000  0.000000100000  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1078.dat
  0.012257854900    0.000208176567    0.001000000000    0.000000000000    0.028264700700    0.000639251306   16.320335393900    0.279193569758    7.079253825300    0.161668883502    0.005000000000    0.000000000000    0.000002336291    0.000000268579    0.000000802350    0.000000048776    0.000000005040    0.000000000347    0.000003143680    0.000000296881    0.000003143468    0.000000296832    0.000066253780    0.000209436078     600  0.010000000000  0.000000010000  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1079.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000001079932    0.000000168515    0.000000547087    0.000000051668    0.000000000530    0.000000000066    0.000001627549    0.000000214279    0.000001627528    0.000000214274    0.000012856179    0.000040608782     600  0.010000000000  0.000000001000  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1080.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000000273100    0.000000044512    0.000000331179    0.000000050436    0.000000000057    0.000000000009    0.000000604336    0.000000091052    0.000000604335    0.000000091052    0.000001310791    0.000004121608     600  0.010000000000  0.000000000100  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1081.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000020532    0.000000004329    0.000000101910    0.000000015646    0.000000000003    0.000000000000    0.000000122445    0.000000019143    0.000000122445    0.000000019143   -0.000000193250    0.000000594810     600  0.010000000000  0.000000000010  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1082.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000000420    0.000000000107    0.000000014392    0.000000002321    0.000000000000    0.000000000000    0.000000014812    0.000000002407    0.000000014812    0.000000002407    0.000007550932    0.000015765700     600  0.010000000000  0.000000000001  0.001000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1083.dat


# index 6  EA=1  EI=variable  GI=1e-15
  0.012183455000    0.000213493866    0.000003162000    0.000000000000    0.191009046900    0.004466087141   16.420221424500    0.286448686206    1.047583070700    0.024348140158    0.000015811000    0.000000000000    0.000000000034    0.000000000017    0.000000040516    0.000000012817    0.000000000000    0.000000000000    0.000000040550    0.000000012833    0.000000040473    0.000000012881    0.002328192835    0.007362740247     600  1.000000000000 0.000000000010 0.000000000000001 0.010000000000  0.000000000000  0.200000      10     116  1.00  1.00  data1403.dat


# index 7  EA=1  EI=variable  GI=1e-14
  0.012257854900    0.000208176567    0.000000100000    0.000000000000    0.608944516400    0.013772249916   16.320335393900    0.279193569758    0.328589855100    0.007504004823    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000250    0.000000000069    0.000000000000    0.000000000000    0.000000000251    0.000000000070    0.000000000251    0.000000000070    0.000000033892    0.000000099120     600  1.000000000000 0.00000000000001 0.00000000000001 0.010000000000 0.000000000000  0.200000      10     105  1.00  1.00  data4144.dat
  0.012183455000    0.000213493866    0.000003162000    0.000000000000    0.191009046900    0.004466087141   16.420221424500    0.286448686206    1.047583070700    0.024348140158    0.000015811000    0.000000000000    0.000000000034    0.000000000017    0.000000040511    0.000000012806    0.000000000000    0.000000000000    0.000000040545    0.000000012822    0.000000040465    0.000000012873    0.002450438167    0.007738021791     600  1.000000000000  0.000000000010  0.00000000000001 0.010000000000 0.000000000000  0.200000      10     116  1.00  1.00  data1402.dat


# index 8  EA=1  EI=variable  GI=1e-13
  0.012183455000    0.000213493866    0.000003162000    0.000000000000    0.191009046900    0.004466087141   16.420221424500    0.286448686206    1.047583070700    0.024348140158    0.000015811000    0.000000000000    0.000000000034    0.000000000017    0.000000040506    0.000000012808    0.000000000001    0.000000000000    0.000000040541    0.000000012824    0.000000040483    0.000000012860    0.001756550302    0.005559869781     600  1.000000000000  0.000000000010  0.0000000000001 0.010000000000  0.000000000000  0.200000      10     116  1.00  1.00  data1401.dat


# index 9  EA=1  EI=variable  GI=1e-12
  0.012183455000    0.000213493866    0.000003162000    0.000000000000    0.191009046900    0.004466087141   16.420221424500    0.286448686206    1.047583070700    0.024348140158    0.000015811000    0.000000000000    0.000000000034    0.000000000017    0.000000040518    0.000000012801    0.000000000012    0.000000000004    0.000000040563    0.000000012820    0.000000040488    0.000000012868    0.002298322195    0.007294869584     600  1.000000000000  0.000000000010  0.000000000001  0.010000000000  0.000000000000  0.200000      10     116  1.00  1.00  data1400.dat


# index 10  EA=1  EI=variable  GI=1e-11
  0.012257854900    0.000208176567    0.000003162000    0.000000000000    0.192565164000    0.004355167795   16.320335393900    0.279193569758    1.039092358000    0.023729746856    0.000015811000    0.000000000000    0.000000000036    0.000000000015    0.000000039195    0.000000008157    0.000000000100    0.000000000016    0.000000039331    0.000000008183    0.000000039331    0.000000008183    0.000000582113    0.000001844927     600  1.000000000000  0.000000000010  0.000000000010  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data4111.dat
  0.012257854900    0.000208176567    0.000001000000    0.000000000000    0.282647006700    0.006392512142   16.320335393900    0.279193569758    0.707925382400    0.016166888326    0.000005000000    0.000000000000    0.000000000000    0.000000000000    0.000000003945    0.000000000815    0.000000000095    0.000000000015    0.000000004041    0.000000000828    0.000000004041    0.000000000828    0.000001685268    0.000005259106     600  1.000000000000  0.000000000001  0.000000000010  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data4121.dat
  0.012257854900    0.000208176567    0.000000316000    0.000000000000    0.414869069500    0.009382924445   16.320335393900    0.279193569758    0.482303948600    0.011014372842    0.000001581000    0.000000000000    0.000000000000    0.000000000000    0.000000000469    0.000000000066    0.000000000077    0.000000000008    0.000000000546    0.000000000071    0.000000000546    0.000000000071   -0.000000072557    0.000000331189     600  1.000000000000  0.0000000000001 0.000000000010  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data4131.dat
  0.012257854900    0.000208176567    0.000000100000    0.000000000000    0.608944516400    0.013772249916   16.320335393900    0.279193569758    0.328589855100    0.007504004823    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000213    0.000000000023    0.000000000073    0.000000000010    0.000000000286    0.000000000029    0.000000000286    0.000000000029    0.000000026930    0.000000169121     600  1.000000000000 0.00000000000001 0.000000000010  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data4141.dat


# index 11  EA=1  EI=variable  GI=1e-10
  0.012257854900    0.000208176567    0.001000000000    0.000000000000    0.028264700700    0.000639251306   16.320335393900    0.279193569758    7.079253825300    0.161668883502    0.005000000000    0.000000000000    0.000154902907    0.000023654873    0.000053584878    0.000005006540    0.000000000045    0.000000000004    0.000208487829    0.000027149641    0.000208487764    0.000027149678    0.000000329553    0.000002052852     600  1.000000000000  0.000001000000  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3001.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000053686133    0.000009789079    0.000041935769    0.000006235007    0.000000000186    0.000000000018    0.000095622088    0.000015483274    0.000095622677    0.000015483310   -0.000006113509    0.000019176868     600  1.000000000000  0.000000100000  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3002.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000007066537    0.000001642473    0.000018320554    0.000003105241    0.000000000565    0.000000000073    0.000025387657    0.000004518898    0.000025387543    0.000004518863    0.000004255473    0.000013428014     600  1.000000000000  0.000000010000  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3003.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000237871    0.000000081979    0.000003405827    0.000000658996    0.000000000904    0.000000000135    0.000003644602    0.000000729454    0.000003644595    0.000000729451    0.000001763636    0.000005506364     600  1.000000000000  0.000000001000  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3004.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000003314    0.000000001302    0.000000385878    0.000000079623    0.000000000986    0.000000000156    0.000000390178    0.000000080822    0.000000390176    0.000000080821    0.000004074770    0.000013005809     600  1.000000000000  0.000000000100  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3005.dat
